,DEXJPUS,DEXUSAL,DEXUSEU,DEXCHUS
2015-09-18,119.85,0.7222,1.1358,6.3628
2015-09-21,120.46,0.7125,1.1204,6.3676
2015-09-22,120.04,0.7078,1.1133,6.375
2015-09-23,120.12,0.7004,1.116,6.3836
2015-09-24,119.54,0.6998,1.1252,6.3818
2015-09-25,120.74,0.7014,1.1192,6.3737
2015-09-28,119.82,0.7005,1.1236,6.3685
2015-09-29,119.76,0.7007,1.1246,6.3621
2015-09-30,119.81,0.702,1.1162,6.3556
2015-10-01,119.58,0.7044,1.12,6.3559
2015-10-02,119.42,0.7025,1.1276,6.3559
2015-10-05,120.36,0.7088,1.12,6.3559
2015-10-06,120.18,0.7143,1.1266,6.3559
2015-10-07,119.9,0.7213,1.1249,6.3559
2015-10-08,119.94,0.7225,1.1282,6.3529
2015-10-09,120.3,0.7328,1.1363,6.345
2015-10-12,,,,
2015-10-13,119.8,0.7283,1.1382,6.3417
2015-10-14,119.21,0.7256,1.1437,6.3462
2015-10-15,118.26,0.7316,1.1418,6.3459
2015-10-16,119.6,0.7261,1.136,6.3523
2015-10-19,119.5,0.7254,1.132,6.3591
2015-10-20,119.79,0.7256,1.1359,6.348
2015-10-21,119.91,0.7226,1.1345,6.3487
2015-10-22,120.5,0.722,1.114,6.3577
2015-10-23,121.2,0.7215,1.1016,6.3488
2015-10-26,120.87,0.7262,1.1051,6.3517
2015-10-27,120.29,0.7233,1.1052,6.3517
2015-10-28,120.56,0.7143,1.1066,6.3581
2015-10-29,121.14,0.7081,1.0963,6.3552
2015-10-30,120.7,0.7133,1.1042,6.318
2015-11-02,120.7,0.7141,1.1026,6.318
2015-11-03,121.2,0.7173,1.0946,6.318
2015-11-04,121.52,0.7148,1.0861,6.3357
2015-11-05,121.71,0.7148,1.0869,6.318
2015-11-06,123.2,0.7034,1.0746,6.318
2015-11-09,123.04,0.7046,1.0767,6.3619
2015-11-10,123.22,0.703,1.0686,6.3603
2015-11-11,,,,
2015-11-12,122.84,0.7116,1.0768,6.369
2015-11-13,122.93,0.7118,1.0722,6.3735
2015-11-16,123.11,0.7085,1.0708,6.37
2015-11-17,123.48,0.7115,1.0634,6.3771
2015-11-18,123.51,0.7078,1.0638,6.3834
2015-11-19,122.71,0.7208,1.0746,6.3825
2015-11-20,122.8,0.7233,1.066,6.3835
2015-11-23,123.02,0.7188,1.0602,6.389
2015-11-24,122.47,0.7241,1.0652,6.3883
2015-11-25,122.7,0.7246,1.0616,6.3877
2015-11-26,,,,
2015-11-27,122.84,0.7192,1.0596,6.3945
2015-11-30,123.22,0.7235,1.0562,6.3883
2015-12-01,122.88,0.732,1.062,6.3883
2015-12-02,123.52,0.7309,1.0573,6.3883
2015-12-03,123.06,0.731,1.0902,6.3883
2015-12-04,123.1,0.7346,1.0884,6.3883
2015-12-07,123.31,0.7268,1.084,6.4081
2015-12-08,123.0,0.7211,1.0876,6.4162
2015-12-09,121.86,0.7204,1.0984,6.427
2015-12-10,121.44,0.7299,1.0948,6.4363
2015-12-11,120.94,0.7214,1.1002,6.4538
2015-12-14,120.57,0.7258,1.1025,6.4588
2015-12-15,121.66,0.7176,1.0911,6.46
2015-12-16,121.88,0.7207,1.0937,6.4723
2015-12-17,122.75,0.71,1.0804,6.4822
2015-12-18,121.2,0.7197,1.0847,6.48
2015-12-21,120.99,0.7172,1.092,6.4793
2015-12-22,120.94,0.7231,1.0978,6.4778
2015-12-23,120.94,0.7221,1.0875,6.4763
2015-12-24,120.32,0.7269,1.0955,6.4758
2015-12-25,,,,
2015-12-28,120.3,0.7262,1.0983,6.4778
2015-12-29,120.44,0.7293,1.0916,6.4778
2015-12-30,120.6,0.7284,1.0912,6.4896
2015-12-31,120.27,0.7286,1.0859,6.4778
2016-01-01,,,,
2016-01-04,119.3,0.7166,1.0803,6.5338
2016-01-05,118.95,0.7151,1.0743,6.5219
2016-01-06,118.54,0.707,1.0762,6.5554
2016-01-07,118.0,0.7025,1.086,6.5926
2016-01-08,117.74,0.6976,1.0885,6.5932
2016-01-11,117.48,0.6992,1.0878,6.5675
2016-01-12,117.78,0.6975,1.0837,6.57
2016-01-13,118.06,0.6996,1.0862,6.57
2016-01-14,118.03,0.698,1.0862,6.5891
2016-01-15,116.78,0.6864,1.0964,6.584
2016-01-18,,,,
2016-01-19,117.66,0.6929,1.0906,6.5783
2016-01-20,116.38,0.6855,1.0908,6.5781
2016-01-21,117.61,0.7003,1.0833,6.5794
2016-01-22,118.37,0.7014,1.0814,6.5788
2016-01-25,118.55,0.697,1.0832,6.579
2016-01-26,118.5,0.7005,1.0846,6.5814
2016-01-27,118.9,0.7074,1.0867,6.5773
2016-01-28,118.61,0.7085,1.0952,6.5744
2016-01-29,121.05,0.7071,1.0832,6.5752
2016-02-01,121.06,0.7084,1.0888,6.5778
2016-02-02,120.27,0.7058,1.0908,6.5795
2016-02-03,117.92,0.7134,1.1051,6.5765
2016-02-04,116.75,0.7216,1.1199,6.5638
2016-02-05,116.99,0.7084,1.1131,6.571
2016-02-08,115.7,0.7103,1.117,6.571
2016-02-09,114.8,0.7065,1.13,6.571
2016-02-10,114.03,0.7089,1.1222,6.571
2016-02-11,111.72,0.7096,1.1362,6.571
2016-02-12,112.96,0.7098,1.1235,6.571
2016-02-15,,,,
2016-02-16,113.9,0.7103,1.114,6.5154
2016-02-17,114.14,0.7168,1.114,6.527
2016-02-18,113.62,0.715,1.1092,6.5163
2016-02-19,112.42,0.7125,1.1127,6.5202
2016-02-22,113.12,0.7238,1.1018,6.5197
2016-02-23,112.17,0.7209,1.1016,6.5263
2016-02-24,111.36,0.7177,1.1021,6.529
2016-02-25,112.7,0.7208,1.1026,6.532
2016-02-26,113.78,0.713,1.0932,6.539
2016-02-29,112.9,0.7152,1.0868,6.5525
2016-03-01,113.94,0.7172,1.0847,6.55
2016-03-02,113.81,0.7268,1.0845,6.5499
2016-03-03,113.53,0.736,1.0948,6.5312
2016-03-04,113.91,0.7425,1.101,6.5064
2016-03-07,113.6,0.7467,1.1004,6.5155
2016-03-08,112.58,0.7451,1.1028,6.5044
2016-03-09,113.06,0.7528,1.1022,6.5105
2016-03-10,113.1,0.7444,1.1162,6.507
2016-03-11,113.66,0.7572,1.118,6.494
2016-03-14,113.59,0.7515,1.1107,6.4984
2016-03-15,112.88,0.7465,1.1112,6.511
2016-03-16,113.69,0.7435,1.1075,6.5189
2016-03-17,111.3,0.7637,1.1316,6.4745
2016-03-18,111.38,0.7618,1.1292,6.4682
2016-03-21,111.62,0.7594,1.126,6.4812
2016-03-22,111.82,0.7625,1.1228,6.4876
2016-03-23,112.63,0.7533,1.1174,6.5035
2016-03-24,112.64,0.7516,1.1163,6.5124
2016-03-25,113.05,0.7518,1.1164,6.5131
2016-03-28,113.29,0.7549,1.121,6.5051
2016-03-29,113.33,0.7567,1.1204,6.5063
2016-03-30,112.6,0.7667,1.133,6.4648
2016-03-31,112.42,0.7677,1.139,6.448
2016-04-01,112.06,0.7672,1.1385,6.4776
2016-04-04,111.18,0.7614,1.1386,6.4776
2016-04-05,110.26,0.7519,1.1374,6.476
2016-04-06,109.63,0.7613,1.143,6.478
2016-04-07,107.98,0.7504,1.1386,6.4599
2016-04-08,108.36,0.7554,1.1406,6.4628
2016-04-11,107.96,0.7599,1.1412,6.458
2016-04-12,108.54,0.7659,1.1395,6.4639
2016-04-13,109.21,0.7649,1.1281,6.4768
2016-04-14,109.2,0.7705,1.1262,6.481
2016-04-15,108.76,0.7717,1.1295,6.473
2016-04-18,108.85,0.7746,1.1322,6.4717
2016-04-19,109.16,0.7806,1.1375,6.4571
2016-04-20,109.51,0.7817,1.133,6.4675
2016-04-21,109.41,0.7758,1.1301,6.481
2016-04-22,111.5,0.7713,1.1239,6.5004
2016-04-25,111.08,0.7717,1.1274,6.49
2016-04-26,111.23,0.7741,1.1318,6.4905
2016-04-27,111.26,0.7594,1.1322,6.494
2016-04-28,108.55,0.7635,1.1325,6.4735
2016-04-29,106.9,0.7612,1.1441,6.4738
2016-05-02,106.48,0.7641,1.1516,6.4738
2016-05-03,106.34,0.7492,1.1508,6.49
2016-05-04,107.12,0.7454,1.1486,6.4945
2016-05-05,107.32,0.7465,1.1404,6.5032
2016-05-06,106.66,0.7358,1.1421,6.497
2016-05-09,108.39,0.7323,1.1402,6.514
2016-05-10,109.22,0.7351,1.1386,6.515
2016-05-11,108.48,0.7398,1.1444,6.491
2016-05-12,108.73,0.7314,1.138,6.514
2016-05-13,109.14,0.7273,1.1294,6.5285
2016-05-16,108.89,0.73,1.1328,6.5184
2016-05-17,109.02,0.7352,1.1337,6.517
2016-05-18,109.65,0.7285,1.1276,6.537
2016-05-19,109.81,0.7213,1.1214,6.544
2016-05-20,110.52,0.7215,1.1207,6.5485
2016-05-23,109.47,0.7203,1.1192,6.5533
2016-05-24,110.0,0.7184,1.1145,6.5552
2016-05-25,110.22,0.7186,1.1154,6.5538
2016-05-26,109.74,0.7227,1.1184,6.554
2016-05-27,109.86,0.7205,1.114,6.5615
2016-05-30,,,,
2016-05-31,110.75,0.7242,1.1135,6.5798
2016-06-01,109.55,0.7242,1.1165,6.5748
2016-06-02,108.75,0.7225,1.1157,6.5815
2016-06-03,106.88,0.7339,1.133,6.5638
2016-06-06,107.33,0.7362,1.1354,6.5611
2016-06-07,107.3,0.7452,1.135,6.571
2016-06-08,106.68,0.7479,1.14,6.56
2016-06-09,106.54,0.7431,1.1329,6.559
2016-06-10,107.06,0.7395,1.1281,6.559
2016-06-13,106.07,0.7394,1.1282,6.5823
2016-06-14,106.02,0.736,1.1206,6.593
2016-06-15,105.87,0.7404,1.1239,6.5785
2016-06-16,104.05,0.7312,1.1158,6.5899
2016-06-17,104.2,0.7385,1.1256,6.5849
2016-06-20,104.32,0.7458,1.1318,6.5768
2016-06-21,104.56,0.7461,1.1262,6.5893
2016-06-22,104.56,0.7491,1.1286,6.575
2016-06-23,105.9,0.7598,1.1373,6.574
2016-06-24,102.26,0.7451,1.1126,6.615
2016-06-27,101.66,0.7357,1.1024,6.6481
2016-06-28,102.71,0.7353,1.1054,6.645
2016-06-29,102.68,0.7444,1.1117,6.635
2016-06-30,102.77,0.7432,1.1032,6.6459
2016-07-01,102.55,0.7485,1.1145,6.6547
2016-07-04,,,,
2016-07-05,101.58,0.7456,1.108,6.677
2016-07-06,101.12,0.7511,1.1077,6.69
2016-07-07,100.74,0.7488,1.1065,6.679
2016-07-08,100.65,0.7559,1.1038,6.6878
2016-07-11,102.66,0.7534,1.1045,6.6917
2016-07-12,104.72,0.7631,1.1074,6.686
2016-07-13,104.1,0.7624,1.1112,6.6832
2016-07-14,105.4,0.7632,1.1109,6.6801
2016-07-15,105.64,0.7587,1.1059,6.6865
2016-07-18,106.0,0.7597,1.1076,6.7013
2016-07-19,106.13,0.7496,1.1014,6.6931
2016-07-20,106.65,0.7486,1.1007,6.676
2016-07-21,105.98,0.7497,1.1016,6.6735
2016-07-22,106.22,0.7453,1.0968,6.676
2016-07-25,106.02,0.7458,1.098,6.6783
2016-07-26,104.83,0.7516,1.0984,6.669
2016-07-27,105.65,0.746,1.0988,6.668
2016-07-28,104.86,0.7511,1.1094,6.6538
2016-07-29,102.32,0.7599,1.1168,6.6371
2016-08-01,102.26,0.7567,1.1176,6.6421
2016-08-02,100.82,0.7611,1.1225,6.6239
2016-08-03,101.34,0.7592,1.117,6.632
2016-08-04,101.08,0.7637,1.1134,6.6388
2016-08-05,101.74,0.7615,1.108,6.653
2016-08-08,102.53,0.7656,1.1078,6.6597
2016-08-09,101.96,0.7677,1.111,6.653
2016-08-10,101.27,0.7717,1.1171,6.6345
2016-08-11,101.46,0.771,1.1168,6.6274
2016-08-12,101.01,0.7669,1.1172,6.6324
2016-08-15,101.02,0.7687,1.1199,6.637
2016-08-16,100.28,0.7697,1.1277,6.624
2016-08-17,100.24,0.7619,1.1263,6.6328
2016-08-18,100.07,0.7684,1.1334,6.6297
2016-08-19,100.24,0.762,1.1326,6.6515
2016-08-22,100.25,0.7629,1.1314,6.6475
2016-08-23,100.2,0.7632,1.1308,6.6378
2016-08-24,100.5,0.7605,1.1256,6.6562
2016-08-25,100.58,0.7611,1.1274,6.656
2016-08-26,101.2,0.7614,1.1237,6.669
2016-08-29,102.13,0.7576,1.1182,6.6775
2016-08-30,102.92,0.7516,1.115,6.6778
2016-08-31,103.38,0.7519,1.1146,6.6776
2016-09-01,103.22,0.7542,1.1194,6.6713
2016-09-02,104.18,0.7557,1.1158,6.679
2016-09-05,,,,
2016-09-06,102.28,0.7674,1.1237,6.6722
2016-09-07,101.72,0.7675,1.1238,6.66
2016-09-08,102.28,0.7666,1.1256,6.664
2016-09-09,102.86,0.7549,1.1214,6.6778
2016-09-12,101.96,0.7526,1.123,6.6788
2016-09-13,102.14,0.747,1.1242,6.6782
2016-09-14,102.33,0.7485,1.1271,6.6707
2016-09-15,102.24,0.7512,1.1246,6.6707
2016-09-16,102.36,0.7489,1.116,6.6707
2016-09-19,101.82,0.756,1.1179,6.665
2016-09-20,101.66,0.7552,1.1172,6.67
2016-09-21,100.62,0.7589,1.1165,6.6695
2016-09-22,100.8,0.7644,1.1229,6.663
2016-09-23,101.04,0.7621,1.1223,6.669
2016-09-26,100.34,0.7642,1.127,6.6683
2016-09-27,100.36,0.7658,1.1208,6.6691
2016-09-28,100.57,0.7659,1.12,6.673
2016-09-29,101.48,0.7676,1.1244,6.665
2016-09-30,101.21,0.7667,1.1238,6.6685
2016-10-03,101.54,0.7664,1.121,6.6685
2016-10-04,102.66,0.7644,1.1212,6.6685
2016-10-05,103.53,0.7618,1.1196,6.6685
2016-10-06,104.02,0.758,1.1158,6.6685
2016-10-07,103.42,0.7556,1.1156,6.6685
2016-10-10,,,,
2016-10-11,103.36,0.7545,1.1062,6.719
2016-10-12,104.48,0.7553,1.1014,6.718
2016-10-13,103.62,0.7558,1.1038,6.7248
2016-10-14,104.1,0.761,1.0985,6.7277
2016-10-17,103.96,0.7626,1.1,6.735
2016-10-18,103.8,0.7679,1.0997,6.7401
2016-10-19,103.3,0.7715,1.0966,6.737
2016-10-20,103.92,0.764,1.0934,6.7439
2016-10-21,103.96,0.7597,1.0866,6.7654
2016-10-24,104.2,0.7603,1.0888,6.7728
2016-10-25,104.25,0.7652,1.089,6.778
2016-10-26,104.42,0.7657,1.0916,6.7706
2016-10-27,105.14,0.7606,1.0904,6.7819
2016-10-28,105.4,0.7578,1.0934,6.776
2016-10-31,105.07,0.7611,1.0962,6.7735
2016-11-01,104.59,0.7659,1.1042,6.763
2016-11-02,103.22,0.7667,1.1119,6.7606
2016-11-03,103.17,0.7681,1.1094,6.7612
2016-11-04,103.02,0.7669,1.1121,6.7534
2016-11-07,104.6,0.77,1.1038,6.774
2016-11-08,104.98,0.7733,1.1034,6.784
2016-11-09,104.84,0.7674,1.0952,6.7769
2016-11-10,106.56,0.759,1.0882,6.7987
2016-11-11,,,,
2016-11-14,108.3,0.7532,1.0723,6.8447
2016-11-15,108.94,0.754,1.0726,6.8556
2016-11-16,109.16,0.7492,1.0699,6.877
2016-11-17,109.64,0.7455,1.0656,6.8674
2016-11-18,110.51,0.7345,1.06,6.8873
2016-11-21,111.12,0.7357,1.0597,6.8918
2016-11-22,110.98,0.7388,1.0618,6.888
2016-11-23,112.58,0.7391,1.056,6.9195
2016-11-24,,,,
2016-11-25,113.17,0.7425,1.0595,6.9176
2016-11-28,112.36,0.7478,1.0576,6.9055
2016-11-29,112.78,0.7469,1.0626,6.8933
2016-11-30,114.34,0.7387,1.0578,6.8837
2016-12-01,114.34,0.7411,1.0634,6.883
2016-12-02,113.76,0.7445,1.0666,6.883
2016-12-05,114.1,0.7476,1.0723,6.8775
2016-12-06,113.98,0.7454,1.0717,6.879
2016-12-07,113.5,0.7479,1.0758,6.878
2016-12-08,114.16,0.7448,1.0625,6.8771
2016-12-09,115.17,0.7442,1.0541,6.9042
2016-12-12,115.34,0.7486,1.0606,6.9045
2016-12-13,115.26,0.7494,1.0635,6.8984
2016-12-14,115.06,0.7512,1.0656,6.9025
2016-12-15,118.32,0.7343,1.0375,6.941
2016-12-16,117.74,0.7298,1.0456,6.958
2016-12-19,116.6,0.7264,1.0444,6.9506
2016-12-20,117.86,0.7252,1.039,6.947
2016-12-21,117.79,0.7244,1.0425,6.939
2016-12-22,117.48,0.7216,1.0452,6.9473
2016-12-23,117.22,0.7174,1.0449,6.9432
2016-12-26,,,,
2016-12-27,117.52,0.7189,1.0458,6.9491
2016-12-28,117.66,0.7185,1.0389,6.9559
2016-12-29,116.32,0.722,1.0486,6.9535
2016-12-30,116.78,0.723,1.0552,6.943
2017-01-02,,,,
2017-01-03,117.68,0.7231,1.0416,6.9575
2017-01-04,117.38,0.727,1.0476,6.9322
2017-01-05,115.46,0.7334,1.0598,6.887
2017-01-06,116.85,0.7305,1.056,6.9176
2017-01-09,116.07,0.7364,1.0576,6.935
2017-01-10,115.74,0.737,1.0572,6.918
2017-01-11,116.26,0.74,1.0501,6.9365
2017-01-12,113.87,0.7508,1.0666,6.889
2017-01-13,115.03,0.7481,1.0625,6.8985
2017-01-16,,,,
2017-01-17,112.96,0.754,1.0695,6.852
2017-01-18,113.4,0.7553,1.0682,6.836
2017-01-19,115.3,0.7545,1.063,6.868
2017-01-20,,,,
2017-01-23,112.9,0.7564,1.074,6.8514
2017-01-24,113.63,0.7584,1.0749,6.8555
2017-01-25,113.6,0.7565,1.0743,6.8812
2017-01-26,114.7,0.7531,1.067,6.8768
2017-01-27,115.16,0.7549,1.069,6.8768
2017-01-30,113.86,0.7556,1.0681,6.8768
2017-01-31,112.72,0.7582,1.0794,6.8768
2017-02-01,113.29,0.7564,1.0758,6.8768
2017-02-02,112.48,0.7673,1.0802,6.8768
2017-02-03,112.42,0.7686,1.0792,6.865
2017-02-06,112.32,0.7641,1.0731,6.86
2017-02-07,112.14,0.7636,1.069,6.8821
2017-02-08,111.74,0.7648,1.0708,6.87
2017-02-09,113.24,0.7623,1.0658,6.866
2017-02-10,113.22,0.7686,1.065,6.8775
2017-02-13,113.79,0.7644,1.0603,6.8776
2017-02-14,114.34,0.7638,1.0577,6.8649
2017-02-15,114.17,0.7698,1.0597,6.8685
2017-02-16,113.36,0.7694,1.066,6.8517
2017-02-17,112.86,0.7657,1.0614,6.864
2017-02-20,,,,
2017-02-21,113.48,0.7672,1.0551,6.881
2017-02-22,113.46,0.7683,1.0555,6.8765
2017-02-23,112.68,0.7716,1.0586,6.8622
2017-02-24,112.26,0.7681,1.058,6.8645
2017-02-27,112.01,0.7693,1.0624,6.8675
2017-02-28,112.06,0.7686,1.0618,6.8665
2017-03-01,113.66,0.7664,1.0564,6.8794
2017-03-02,114.45,0.7578,1.0514,6.8868
2017-03-03,114.6,0.7559,1.0552,6.8954
2017-03-06,113.92,0.7583,1.0586,6.8955
2017-03-07,113.99,0.7603,1.0582,6.9
2017-03-08,114.58,0.7544,1.0547,6.9113
2017-03-09,114.71,0.7517,1.0586,6.9086
2017-03-10,115.02,0.7531,1.0667,6.905
2017-03-13,114.61,0.7581,1.067,6.905
2017-03-14,114.63,0.7575,1.0645,6.913
2017-03-15,114.66,0.7593,1.063,6.9132
2017-03-16,113.02,0.7673,1.0738,6.913
2017-03-17,112.67,0.769,1.0742,6.9
2017-03-20,112.59,0.7733,1.0754,6.905
2017-03-21,111.9,0.7717,1.081,6.883
2017-03-22,111.06,0.7674,1.08,6.8785
2017-03-23,111.12,0.7644,1.0787,6.8843
2017-03-24,111.03,0.7619,1.0806,6.8803
2017-03-27,110.48,0.7623,1.0882,6.8687
2017-03-28,110.56,0.7651,1.0852,6.8779
2017-03-29,111.05,0.766,1.0756,6.8879
2017-03-30,111.36,0.7666,1.0726,6.887
2017-03-31,111.41,0.7638,1.0698,6.8832
2017-04-03,110.96,0.7601,1.0655,6.8832
2017-04-04,110.74,0.7567,1.0664,6.8832
2017-04-05,111.2,0.7575,1.0661,6.892
2017-04-06,111.02,0.7549,1.0651,6.8955
2017-04-07,110.76,0.7516,1.0616,6.8978
2017-04-10,110.95,0.75,1.0606,6.8988
2017-04-11,109.74,0.7497,1.0614,6.8893
2017-04-12,109.54,0.7485,1.0611,6.889
2017-04-13,109.23,0.7585,1.063,6.8865
2017-04-14,108.63,0.7575,1.0625,6.8835
2017-04-17,108.46,0.7604,1.066,6.88
2017-04-18,108.4,0.7553,1.0706,6.8778
2017-04-19,109.06,0.75,1.0707,6.886
2017-04-20,109.34,0.754,1.0758,6.88
2017-04-21,109.08,0.7539,1.0694,6.8845
2017-04-24,109.74,0.7558,1.0846,6.884
2017-04-25,110.88,0.7538,1.0941,6.8824
2017-04-26,111.52,0.7462,1.0872,6.8918
2017-04-27,111.13,0.7452,1.0864,6.8958
2017-04-28,111.44,0.7475,1.0895,6.89
2017-05-01,111.78,0.7534,1.0912,6.89
2017-05-02,112.06,0.7523,1.091,6.8949
2017-05-03,112.34,0.7451,1.092,6.8968
2017-05-04,112.7,0.7403,1.0967,6.8959
2017-05-05,112.63,0.7414,1.0996,6.9021
2017-05-08,112.84,0.7386,1.0928,6.904
2017-05-09,114.19,0.7352,1.0875,6.906
2017-05-10,114.02,0.7383,1.0873,6.9011
2017-05-11,113.77,0.7374,1.0869,6.9033
2017-05-12,113.3,0.7397,1.0926,6.8972
2017-05-15,113.54,0.7425,1.0979,6.89
2017-05-16,113.24,0.7429,1.1072,6.884
2017-05-17,111.46,0.7426,1.1134,6.8773
2017-05-18,110.82,0.7432,1.113,6.888
2017-05-19,111.47,0.7449,1.119,6.883
2017-05-22,111.15,0.7476,1.1236,6.8828
2017-05-23,111.64,0.7485,1.1198,6.888
2017-05-24,112.02,0.7463,1.1175,6.8883
2017-05-25,111.7,0.7466,1.1218,6.8672
2017-05-26,111.3,0.744,1.117,6.8525
2017-05-29,,,,
2017-05-30,110.68,0.7465,1.1183,6.8525
2017-05-31,110.71,0.7437,1.1236,6.8098
2017-06-01,111.24,0.7387,1.1214,6.8029
2017-06-02,110.49,0.7441,1.127,6.8085
2017-06-05,110.49,0.7479,1.125,6.803
2017-06-06,109.34,0.7514,1.1266,6.7945
2017-06-07,109.54,0.755,1.1236,6.7935
2017-06-08,110.1,0.7543,1.1217,6.799
2017-06-09,110.61,0.7532,1.119,6.797
2017-06-12,109.72,0.7539,1.1204,6.7974
2017-06-13,110.12,0.754,1.1194,6.7981
2017-06-14,109.16,0.7619,1.1277,6.7888
2017-06-15,110.66,0.7582,1.1152,6.8061
2017-06-16,110.84,0.7622,1.1194,6.8097
2017-06-19,111.34,0.7605,1.116,6.818
2017-06-20,111.46,0.7575,1.1124,6.8285
2017-06-21,111.58,0.7549,1.1143,6.8275
2017-06-22,111.36,0.7542,1.1148,6.8275
2017-06-23,111.26,0.7578,1.1196,6.8345
2017-06-26,111.48,0.759,1.1196,6.8382
2017-06-27,112.42,0.7588,1.13,6.81
2017-06-28,112.18,0.7638,1.1364,6.7984
2017-06-29,112.32,0.768,1.142,6.784
2017-06-30,112.4,0.7676,1.1411,6.7793
2017-07-03,113.32,0.7652,1.1367,6.7984
2017-07-04,,,,
2017-07-05,113.2,0.7588,1.1336,6.7995
2017-07-06,113.28,0.7584,1.1409,6.799
2017-07-07,114.1,0.7599,1.1396,6.8039
2017-07-10,114.08,0.7599,1.1396,6.8026
2017-07-11,114.2,0.7614,1.143,6.801
2017-07-12,113.19,0.7673,1.1411,6.7865
2017-07-13,113.39,0.7728,1.1385,6.7825
2017-07-14,112.66,0.7813,1.1452,6.7741
2017-07-17,112.76,0.7811,1.147,6.769
2017-07-18,111.89,0.7923,1.1578,6.7451
2017-07-19,111.77,0.7946,1.1518,6.7511
2017-07-20,111.68,0.7958,1.1634,6.757
2017-07-21,111.18,0.7911,1.1655,6.7663
2017-07-24,111.1,0.7926,1.1642,6.7488
2017-07-25,111.57,0.7949,1.1656,6.7495
2017-07-26,112.1,0.7922,1.1632,6.753
2017-07-27,111.62,0.7962,1.1656,6.741
2017-07-28,110.87,0.7991,1.1754,6.7362
2017-07-31,110.38,0.7988,1.1826,6.724
2017-08-01,110.33,0.7974,1.1799,6.717
2017-08-02,110.43,0.7983,1.1861,6.72
2017-08-03,110.12,0.7945,1.188,6.715
2017-08-04,110.76,0.7924,1.1754,6.7272
2017-08-07,110.76,0.7905,1.1788,6.7207
2017-08-08,110.74,0.7905,1.1724,6.7049
2017-08-09,110.04,0.7872,1.1748,6.672
2017-08-10,109.37,0.7888,1.1751,6.646
2017-08-11,109.06,0.788,1.1811,6.6612
2017-08-14,109.48,0.7864,1.1786,6.6695
2017-08-15,110.42,0.7822,1.1736,6.6845
2017-08-16,110.8,0.7882,1.1703,6.69
2017-08-17,109.88,0.7918,1.1736,6.673
2017-08-18,109.32,0.7933,1.1748,6.67
2017-08-21,108.89,0.7936,1.1814,6.663
2017-08-22,109.4,0.7913,1.1762,6.66
2017-08-23,109.14,0.7893,1.1802,6.6569
2017-08-24,109.34,0.7905,1.1801,6.66
2017-08-25,109.24,0.7929,1.1874,6.6465
2017-08-28,109.22,0.7956,1.1973,6.6084
2017-08-29,109.02,0.7973,1.2025,6.5945
2017-08-30,110.2,0.7905,1.1927,6.5918
2017-08-31,110.06,0.7932,1.1894,6.5888
2017-09-01,110.09,0.798,1.1878,6.5552
2017-09-04,,,,
2017-09-05,108.94,0.801,1.1911,6.5345
2017-09-06,108.75,0.8016,1.1943,6.5221
2017-09-07,108.26,0.8038,1.2028,6.483
2017-09-08,107.72,0.8071,1.2041,6.4773
2017-09-11,109.03,0.8024,1.1964,6.5254
2017-09-12,110.01,0.8042,1.1968,6.5334
2017-09-13,110.58,0.7987,1.1898,6.54
2017-09-14,110.66,0.798,1.1886,6.552
2017-09-15,110.84,0.8007,1.1959,6.55
2017-09-18,111.48,0.7966,1.1938,6.5725
2017-09-19,111.49,0.8014,1.198,6.58
2017-09-20,111.5,0.807,1.1998,6.57
2017-09-21,112.3,0.794,1.1946,6.5861
2017-09-22,112.01,0.7975,1.1969,6.5899
2017-09-25,111.64,0.7937,1.1852,6.6189
2017-09-26,112.16,0.788,1.1772,6.6371
2017-09-27,112.76,0.7866,1.1747,6.64
2017-09-28,112.66,0.7831,1.1776,6.6591
2017-09-29,112.64,0.784,1.1813,6.6533
2017-10-02,112.6,0.7825,1.1745,6.6533
2017-10-03,112.8,0.7828,1.1759,6.6533
2017-10-04,112.84,0.7856,1.176,6.6533
2017-10-05,112.74,0.78,1.1706,6.6533
2017-10-06,112.68,0.7765,1.1732,6.6533
2017-10-09,,,,
2017-10-10,112.15,0.7788,1.1804,6.5712
2017-10-11,112.35,0.7781,1.1847,6.587
2017-10-12,112.38,0.7827,1.184,6.5855
2017-10-13,111.94,0.7885,1.1837,6.5785
2017-10-16,111.72,0.7859,1.181,6.5885
2017-10-17,112.32,0.7833,1.1754,6.622
2017-10-18,112.94,0.7838,1.1775,6.625
2017-10-19,112.54,0.7878,1.1842,6.6126
2017-10-20,113.5,0.7812,1.177,6.6185
2017-10-23,113.66,0.7807,1.1762,6.638
2017-10-24,113.92,0.778,1.1766,6.6335
2017-10-25,113.7,0.7694,1.1802,6.635
2017-10-26,113.72,0.7688,1.17,6.6392
2017-10-27,113.82,0.766,1.158,6.6498
2017-10-30,113.26,0.7678,1.1626,6.6498
2017-10-31,113.63,0.7668,1.1648,6.6328
2017-11-01,114.04,0.7676,1.1618,6.6018
2017-11-02,113.84,0.7722,1.1672,6.6068
2017-11-03,114.25,0.765,1.1616,6.636
2017-11-06,113.9,0.7673,1.16,6.6311
2017-11-07,113.9,0.7637,1.1577,6.638
2017-11-08,113.62,0.7677,1.1591,6.6249
2017-11-09,113.4,0.7668,1.1648,6.6378
2017-11-10,,,,
2017-11-13,113.62,0.7622,1.1656,6.6385
